day,revenue_forecast_eur,revenue_perfect_eur,capture_ratio,da_spread_eur,cycles
2025-03-09,2439.4849999999997,2460.7835,0.9913448298072544,138.95999999999998,0.95
2025-03-10,1961.820315789474,2002.363815789474,0.9797521810570599,98.89999999999999,1.5
2025-03-11,1770.7842894736843,1934.7712894736846,0.9152421782914664,108.58000000000001,1.5
2025-03-12,1917.178736842105,1959.1137368421055,0.9785949129897913,102.37,1.5
2025-03-13,1367.292789473684,1480.9223157894744,0.9232711094266853,76.76,1.5
2025-03-14,1022.5499736842112,1057.9723947368425,0.9665185772059373,51.500000000000014,1.5
2025-03-15,1158.0871315789475,1319.6247250000001,0.8775882337146627,84.96000000000001,1.5
2025-03-16,2398.2819999999997,2398.6520000000005,0.999845746694393,139.81,0.95
2025-03-17,2937.299236842106,3144.347736842105,0.9341521621244285,149.38000000000002,1.5
2025-03-18,3362.144631578948,3429.3795263157895,0.9803944433035464,172.37,1.5
2025-03-19,4527.151236842105,4660.480368421053,0.9713915474288075,248.74,1.5
2025-03-20,4931.130500000001,5116.650947368422,0.9637418207189145,279.64,1.5
2025-03-21,2035.3434736842114,2326.8903421052632,0.8747053682997052,156.0,1.5
2025-03-22,1283.2655526315789,1294.810947368421,0.9910833355554284,75.21000000000001,1.5
2025-03-23,2313.121526315789,2440.166210526316,0.9479360530186489,137.5,1.5
2025-03-24,2106.8854473684214,2152.386473684211,0.9788601968688708,113.05000000000001,1.5
2025-03-25,1800.3644736842111,1830.435815789474,0.9835714850824786,97.91000000000001,1.5
2025-03-26,1300.931815789474,1546.129184210526,0.8414121077817615,85.03999999999999,1.5
2025-03-27,2840.765789473685,2913.147447368421,0.9751534519956682,164.03,1.5
2025-03-28,3160.486657894737,3358.363157894737,0.941079481075524,166.02,1.5
2025-03-29,1896.026921052632,2583.8005,0.7338132030908083,150.16,1.5
2025-03-30,1439.7115,1595.4064250000001,0.9024104939279028,87.78,0.95
2025-03-31,2734.0240526315793,2866.9755526315794,0.9536265665474668,120.71000000000001,1.5
2025-04-01,2950.0754210526316,3161.4515,0.9331395471518799,169.07,1.5
2025-04-02,3040.373447368421,3281.4510526315794,0.9265332313673169,171.33,1.5
2025-04-03,3591.1460263157896,3862.5595263157893,0.9297322156070742,171.88,1.5
2025-04-04,3544.6266052631577,3558.3462631578946,0.9961443724471712,181.48,1.5
2025-04-05,2535.253368421053,2714.709667105263,0.9338948467091263,158.33,1.5
2025-04-06,4534.946684210526,4604.459921052631,0.9849030639784103,247.47,1.5
2025-04-07,3395.04952631579,3743.4225263157896,0.9069373020141378,173.78,1.5
2025-04-08,3572.7309473684218,3578.620947368421,0.9983541145914516,163.72000000000003,1.5
2025-04-09,2892.6859210526313,2901.120552631579,0.9970926297525635,168.84,1.5
2025-04-10,3116.650578947368,3164.858078947368,0.9847678793811716,170.51,1.5
2025-04-11,3052.2181578947366,3111.981315789474,0.9807957851187881,159.99,1.5
2025-04-12,3190.8748717105263,3221.37305,0.9905325531020154,192.07,1.5
2025-04-13,2251.1189098684213,2549.0805,0.883110168497394,146.03,1.5
2025-04-14,2224.208131578948,2242.628921052632,0.991786073344208,118.36,1.5
2025-04-15,2559.976368421053,2708.7502894736845,0.9450765463207247,141.54,1.5
2025-04-16,2433.2008421052633,2471.737157894737,0.9844092177574835,124.12,1.5
2025-04-17,954.7431842105265,1083.2326578947373,0.8813833087954253,52.349999999999994,1.5
2025-04-18,831.7166578947372,1000.1013684210527,0.8316323566358487,63.879999999999995,1.5
2025-04-19,2487.4755000000005,2547.744842105264,0.9763440431281722,149.97,0.95
2025-04-20,3179.5692750000003,3452.9571559210526,0.9208250005499625,197.37,1.40125
2025-04-21,1939.495947368421,2240.445,0.8656744295746697,130.70999999999998,1.5
2025-04-22,2848.684684210527,3286.5896842105267,0.8667600637512531,195.54,1.5
2025-04-23,1443.1872894736841,1529.4687368421053,0.9435873089197191,75.67999999999999,1.5
2025-04-24,719.5811578947372,768.522657894737,0.9363174273429122,43.56999999999999,1.5
2025-04-25,1343.1102894736837,1434.5481842105262,0.9362601439650049,82.78999999999999,1.5
2025-04-26,2083.1555,2088.5955000000004,0.9973953788562694,122.25,0.95
2025-04-27,4519.9464421052635,4611.558268421052,0.9801343014696081,254.04000000000002,1.5
2025-04-28,3639.722605263158,3681.642605263158,0.9886137780076555,200.99,1.5
2025-04-29,2988.390710526316,3091.238342105263,0.9667293103291079,176.65,1.5
2025-04-30,2994.1235,3059.0278947368424,0.9787826731333465,182.64000000000001,1.5
2025-05-01,4833.181500000001,5142.417403947369,0.9398656546802295,294.37,1.5
2025-05-02,2628.8214210526316,2655.0599736842105,0.9901175292115267,154.4,1.5
2025-05-03,1403.3661315789477,1621.081,0.8656977236664595,100.85000000000001,1.5
2025-05-04,2006.4578888157896,2031.645,0.9876026022340466,117.39,1.5
2025-05-05,1605.4660526315788,1669.4250526315786,0.9616880075573451,79.25999999999999,1.5
2025-05-06,2092.800210526316,2165.283868421053,0.9665246395856665,123.01,1.5
2025-05-07,1606.677763157895,1654.0751315789475,0.9713450933901606,83.23,1.5
2025-05-08,1892.7481842105267,2015.4891842105267,0.9391011368547344,121.33000000000001,1.5
2025-05-09,2810.2351315789474,2861.9688947368422,0.9819237157842515,149.87,1.5
2025-05-10,4817.7995,4860.23057368421,0.991269740593388,277.73,0.95
2025-05-11,6967.970728947368,7125.04479736842,0.9779546553196317,375.18,1.5
2025-05-12,3935.895210526316,3967.376157894737,0.99206504598618,207.7,1.5
2025-05-13,3899.8900000000003,3973.444894736843,0.9814883818234721,239.58,1.5
2025-05-14,3204.8894210526314,3416.439263157895,0.9380788517487875,190.26999999999998,1.5
2025-05-15,2535.3348421052633,2775.1399210526315,0.9135881123945605,145.5,1.5
2025-05-16,2872.2120263157894,2930.8169736842106,0.980003887006717,158.06,1.5
2025-05-17,2422.078986184211,2519.5950000000003,0.96129694898752,141.48000000000002,1.5
2025-05-18,2477.1527822368425,2508.6535000000003,0.9874431770815867,145.47,1.5
2025-05-19,3597.959657894737,3652.7651578947375,0.9849961610913998,224.11,1.5
2025-05-20,3219.2208947368417,3336.669315789474,0.9648007009574328,192.24,1.5
2025-05-21,1972.6458947368426,2134.2123947368423,0.9242968973479692,118.74000000000001,1.5
2025-05-22,2568.433052631579,2610.90902631579,0.9837313467240381,142.65,1.5
2025-05-23,2721.9015789473688,2761.3811052631577,0.9857029780349618,139.29,1.5
2025-05-24,1783.5330000000001,1971.944,0.9044541832830953,112.77,0.95
2025-05-25,1905.802361842105,1956.5515,0.974061946154806,112.46,1.5
2025-05-26,3238.7617631578946,3612.9382631578947,0.8964342945420412,171.32,1.5
2025-05-27,2244.7548421052634,2349.6948947368423,0.9553388600083196,137.57999999999998,1.5
2025-05-28,1623.6489210526322,1787.4499210526317,0.9083605095333038,97.81,1.5
2025-05-29,1205.7825526315792,1424.9985000000001,0.8461640855282156,101.11999999999999,1.45
2025-05-30,2868.027526315789,2974.1140263157895,0.9643300495336368,148.98999999999998,1.5
2025-05-31,3466.022578947369,3637.8175,0.9527752777447931,205.54,1.5
2025-06-01,1767.9965000000002,2239.8915,0.7893223845887178,127.27,1.5
2025-06-02,3999.302342105263,4057.1124736842107,0.9857509171969169,234.37,1.5
2025-06-03,2275.73305263158,2481.978052631579,0.9169029718931951,137.22,1.5
2025-06-04,2948.0374210526315,3174.327421052631,0.9287124577952454,183.16,1.5
2025-06-05,2049.2636315789473,2344.273710526316,0.8741571525446423,129.33,1.5
2025-06-06,2210.5651052631574,2500.721578947369,0.8839709001885978,134.35,1.5
2025-06-07,1929.737340131579,1959.4900000000005,0.9848161205883054,111.13000000000001,1.5
2025-06-08,2113.1635,2248.251600657895,0.9399141534611319,146.9,0.95
2025-06-09,2814.90545,3322.4322105263154,0.8472424030448716,167.75,1.4012499999999999
2025-06-10,1732.3416052631583,1947.1316052631582,0.8896890177225741,102.2,1.5
2025-06-11,3860.416552631579,3909.4648947368414,0.9874539499839751,220.4,1.5
2025-06-12,2777.7064473684213,2888.7080263157895,0.9615739708076563,159.9,1.5
2025-06-13,2178.571,2309.4738947368423,0.9433191710739132,117.28,1.5
2025-06-14,2791.454,2944.3053125,0.9480857804212518,165.26999999999998,0.95
2025-06-15,2072.138575,2444.5165,0.8476680664663134,141.04000000000002,1.3537500000000002
2025-06-16,3505.8257631578954,3653.2569210526317,0.9596439119720449,190.0,1.5
2025-06-17,4439.69705263158,4549.870315789474,0.9757854058443032,248.0,1.5
2025-06-18,2868.9896842105263,2943.6333157894737,0.9746423472045368,177.62,1.5
2025-06-19,3660.9488157894734,3823.3963907894736,0.9575122330001318,207.24,1.45
2025-06-20,3376.3828875,3457.381657894738,0.976572221869176,202.29,1.3537500000000002
2025-06-21,3392.373830263158,3423.092,0.9910261921862334,195.28,1.5
2025-06-22,4107.5000375,4144.576950000001,0.9910541140996307,233.34000000000003,1.3537500000000002
2025-06-23,2108.3703157894734,2511.8421578947373,0.8393721353719822,130.53,1.5
2025-06-24,2822.9074473684213,2829.8774473684216,0.997536995813553,146.65,1.5
2025-06-25,4386.641105263158,4387.661105263159,0.9997675299036252,247.53,1.5
2025-06-26,753.9702894736844,940.0657894736843,0.8020399188186719,71.91999999999999,1.5
2025-06-27,2321.3858421052637,2402.3235789473683,0.9663085616145144,127.07,1.5
2025-06-28,1956.670975,2214.6620000000003,0.8835077203654552,126.95,1.4012499999999999
2025-06-29,2492.4515,2492.4515,1.0,142.07999999999998,0.95
2025-06-30,4521.393763157896,4609.769605263158,0.9808285772016978,279.01000000000005,1.5
2025-07-01,6324.663947368421,7289.057789473684,0.86769293508717,433.72,1.5
2025-07-02,2631.6350263157897,3263.005026315789,0.8065065806187648,207.48,1.5
2025-07-03,2198.1517368421055,2399.915157894737,0.9159289359088747,141.95,1.5
2025-07-04,2613.2974210526318,2642.6708421052635,0.9888849490505478,151.66,1.5
2025-07-05,2103.7544868421055,2177.1319999999996,0.9662962497644175,125.22,1.5
2025-07-06,1902.0810875000002,2032.4305,0.9358652546790655,119.19000000000001,1.5
2025-07-07,916.9446842105262,1327.0688157894738,0.6909548874185816,101.61999999999999,1.5
2025-07-08,1283.5192631578948,1342.7957631578952,0.9558559077810925,70.30000000000001,1.5
2025-07-09,1793.0840789473689,1804.3461052631578,0.993758389101216,100.46000000000001,1.5
2025-07-10,1578.7775000000001,1680.6634999999997,0.939377513702178,95.16,1.5
2025-07-11,1369.8429473684214,1430.0729473684214,0.9578832673460235,86.03999999999999,1.5
2025-07-12,2177.3700000000003,2220.12,0.9807442840927519,125.02,0.95
2025-07-13,2203.05,2262.387,0.973772391726084,127.7,0.95
2025-07-14,1397.5632368421054,1508.7907368421054,0.926280366598221,85.75,1.5
2025-07-15,1620.483605263158,1666.3130263157896,0.9724965115624403,101.79,1.5
2025-07-16,1012.2884210526317,1026.912394736842,0.9857592782411027,60.97999999999999,1.5
2025-07-17,1230.2559736842104,1367.061973684211,0.8999269948008938,82.22,1.5
2025-07-18,1216.3900526315792,1237.7778421052633,0.9827208173016679,75.35000000000001,1.5
2025-07-19,1953.7135000000003,2016.4985000000001,0.968864345795447,114.48,0.95
2025-07-20,2048.3900000000003,2059.9312894736845,0.9943972454165532,116.01,0.95
2025-07-21,813.0120263157893,904.5083684210528,0.8988441176448336,46.83,1.5
2025-07-22,2009.6200789473685,2131.3893157894736,0.9428686087801836,113.05,1.5
2025-07-23,1653.3758421052635,1689.1105789473684,0.9788440512495196,96.00999999999999,1.5
2025-07-24,1144.755368421053,1170.4152894736842,0.9780762253506018,73.72999999999999,1.5
2025-07-25,464.0096315789474,599.1669736842106,0.7744245793886204,44.89999999999999,1.5
2025-07-26,1196.0475,1197.6975,0.998622356646816,77.19999999999999,0.95
2025-07-27,1703.7325,1732.3625000000002,0.9834734358426714,105.86,0.95
2025-07-28,894.3963947368425,927.6163381578948,0.9641878414010882,53.64,1.5
2025-07-29,2298.3916052631585,2320.534763157895,0.9904577348952949,124.94000000000001,1.5
2025-07-30,1654.9912631578948,1695.5646578947365,0.9760708655090636,98.36999999999999,1.5
2025-07-31,1536.9603421052634,1536.9603421052634,1.0,93.21000000000001,1.5
2025-08-01,974.4995526315788,1200.3159999999996,0.8118691683119938,70.17,1.5
2025-08-02,1930.0295,1931.046,0.9994736013538776,109.49,0.95
2025-08-03,1907.3835000000001,1920.3700000000001,0.9932375011065576,107.95,0.95
2025-08-04,1563.4835263157897,1689.221657894737,0.9255644568660967,102.7,1.5
2025-08-05,2674.8739210526314,2731.359236842105,0.9793197046263384,118.98,1.5
2025-08-06,3359.062657894737,3490.2125263157895,0.9624235293890564,181.95,1.5
2025-08-07,2410.4112105263157,2496.994210526316,0.9653251098320528,143.93,1.5
2025-08-08,2709.9677368421058,2808.247710526316,0.9650030966585241,151.53,1.5
2025-08-09,2482.441,2492.8655000000003,0.99581826616799,142.99,0.95
2025-08-10,3245.0924999999997,3267.332728289474,0.9931931547415076,183.53,0.95
2025-08-11,3328.5583421052634,3483.050842105263,0.9556444889829343,191.95,1.5
2025-08-12,2726.567105263158,2746.0611052631575,0.9929011047996575,153.16,1.5
2025-08-13,3183.2617631578946,3194.804263157895,0.996387102604968,198.75,1.5
2025-08-14,3778.551105263158,3805.500105263158,0.9929184077638763,242.86999999999998,1.5
2025-08-15,2032.9721842105266,2119.864,0.959010664934414,124.01,1.5
2025-08-16,1797.1160000000002,1799.2055,0.9988386540614733,102.63000000000001,0.95
2025-08-17,1955.5483519736842,1977.777,0.988760791521837,111.91,1.5
2025-08-18,3421.824763157895,3451.9868684210533,0.9912623928152559,183.19,1.5
2025-08-19,1981.5010263157903,2098.239842105264,0.9443634548125137,119.65,1.5
2025-08-20,1623.6021842105267,1676.7395526315795,0.9683091101789448,100.15,1.5
2025-08-21,833.5141315789477,911.363605263158,0.9145791282045643,60.63,1.5
2025-08-22,2071.6910000000003,2119.433236842105,0.9774740548500412,112.98,1.5
2025-08-23,2163.6865000000003,2165.8865000000005,0.9989842496363497,123.61,0.95
2025-08-24,2198.8360000000002,2198.8360000000002,1.0,124.76,0.95
2025-08-25,3696.6687105263154,3719.8035526315784,0.9937806279880301,226.89,1.5
2025-08-26,2864.3610789473682,2900.9657368421053,0.9873819061597798,170.6,1.5
2025-08-27,3111.3679736842114,3120.271842105263,0.9971464446459753,171.39,1.5
2025-08-28,1640.5979736842107,1942.6361578947372,0.8445214854140007,122.91,1.5
2025-08-29,1477.236815789474,1532.1070789473686,0.9641864045197198,93.72,1.5
2025-08-30,2282.584,2342.576184210526,0.9743905087847786,130.35999999999999,0.95
2025-08-31,2388.965,2391.9535,0.9987506028022702,136.1,0.95
2025-09-01,3821.297552631579,3860.0391315789475,0.9899634232641779,225.62,1.5
2025-09-02,4109.2142105263165,4137.033921052632,0.9932754453898128,232.96999999999997,1.5
2025-09-03,2028.6319210526322,2118.976921052632,0.9573638584250744,112.62,1.5
2025-09-04,5643.604973684211,6108.185710526315,0.9239412881567293,346.8,1.5
2025-09-05,1573.8334473684213,1658.0439473684214,0.9492109360951164,84.36,1.5
2025-09-06,2524.2702368421055,2679.267,0.9421495643555143,159.38,1.5
2025-09-07,2837.9125000000004,2856.546261184211,0.9934768214898485,161.7,0.95
2025-09-08,5756.5095,5840.9395,0.9855451336210552,352.82000000000005,1.5
2025-09-09,5459.999447368421,5508.133657894738,0.991261248634131,300.89,1.5
2025-09-10,3347.2982894736842,3357.803552631579,0.9968713883962445,189.1,1.5
2025-09-11,2531.3504736842106,2770.2652894736843,0.9137574236311264,133.58,1.5
2025-09-12,3657.185710526316,3769.243342105263,0.9702705234424164,164.02,1.5
2025-09-13,2066.5669210526316,2137.6335,0.966754554067679,121.91000000000001,1.5
2025-09-14,2491.0205000000005,2702.8885526315794,0.9216142106838625,153.29999999999998,0.95
2025-09-15,1280.157078947368,1689.2677105263156,0.757817763857285,68.58,1.5
2025-09-16,2325.506157894737,2445.048894736842,0.9511082428251516,133.02,1.5
2025-09-17,2680.586631578948,2823.281631578948,0.9494577521406548,134.70000000000002,1.5
2025-09-18,3076.751052631579,3096.8128947368423,0.9935217777801949,134.23,1.5
2025-09-19,5884.7013157894735,6646.135815789473,0.8854319982160114,409.24,1.5
2025-09-20,2428.6161315789477,2505.7852368421054,0.969203623627215,144.95999999999998,1.5
2025-09-21,2092.8712368421047,2171.207289473684,0.9639205095656397,122.58999999999999,1.5
2025-09-22,1400.8155789473685,1417.2315789473685,0.9884168542079815,70.68999999999998,1.5
2025-09-23,1795.831763157895,1879.6516578947374,0.955406686986501,98.12000000000002,1.5
2025-09-24,2088.629552631579,2160.7625263157897,0.9666168897295709,110.55,1.5
2025-09-25,2199.0834736842107,2295.4799736842106,0.9580059503436726,108.96,1.5
2025-09-26,1066.6501315789476,1235.7310000000007,0.8631734022849205,59.860000000000014,1.5
2025-09-27,1805.7552631578951,1817.641052631579,0.993460870914818,112.50000000000001,1.5
2025-09-28,2126.055184210527,2194.0955125,0.968989349870213,129.44,1.5
2025-09-29,5970.748315789473,6082.564368421054,0.9816169553071895,329.7,1.5
2025-09-30,5497.373921052631,5535.604710526316,0.9930936561635286,271.72999999999996,1.5
2025-10-01,4618.322684210527,4783.31677631579,0.9655063421845239,273.9675,1.5
2025-10-02,2181.3053618421054,2633.1000065789476,0.8284172102814144,120.5875,1.5
2025-10-03,1720.0261052631581,1835.2873223684214,0.937197181225815,109.65249999999999,1.5
2025-10-04,-0.2208026315789473,61.6442,-0.003581888183786103,5.835,1.5
2025-10-05,502.74409210526323,576.8623092105263,0.8715148902574366,40.0275,1.5
2025-10-06,2610.3619210526317,2846.540671052632,0.9170295536607727,159.2125,1.5
2025-10-07,3577.02595394737,3829.904046052632,0.9339727342866733,198.12,1.5
2025-10-08,2320.2908618421056,2350.4036776315797,0.9871882366097139,112.0275,1.5
2025-10-09,913.9548190789476,1094.4454144736844,0.8350848813400765,66.7,1.5
2025-10-10,886.3054296052633,984.690578947369,0.9000852131161049,47.60000000000001,1.5
2025-10-11,1293.4385197368424,1367.5963552631583,0.9457750561845815,83.4,1.5
2025-10-12,737.3170394736846,903.8201250000002,0.8157785150819523,64.48,1.45
2025-10-13,4631.362355263159,4896.097019736843,0.9459294488229089,217.4525,1.5
2025-10-14,5683.66220394737,6056.763980263158,0.9383991554679042,308.3375,1.5
2025-10-15,3243.271940789474,3853.5174407894738,0.8416393569312668,190.57,1.5
2025-10-16,759.4373223684206,1133.6629736842106,0.6698969093966078,59.114999999999995,1.5
2025-10-17,1005.7605263157901,1021.9967105263161,0.9841132715562612,58.11750000000001,1.5
2025-10-18,964.0848947368427,1043.179934210526,0.9241789101958311,65.70250000000001,1.5
2025-10-19,1074.351013157895,1336.4398750000003,0.8038902709019325,87.3925,1.5
2025-10-20,1255.8345394736841,1619.0284078947368,0.77567171357214,80.1225,1.5
2025-10-21,1858.2588750000002,2180.763125,0.8521140392081786,99.52250000000001,1.5
2025-10-22,3531.6229539473693,3728.7353223684213,0.9471369374922943,211.07749999999996,1.5
2025-10-23,185.59507894736873,823.635934210527,0.2253363060528262,54.852500000000006,1.5
2025-10-24,2128.142993421053,2154.177574013158,0.9879143758127592,84.88000000000001,1.5
2025-10-25,944.4407236842105,1029.9255921052631,0.916998986066252,61.2725,1.5
2025-10-26,579.5793552631578,754.0521781250002,0.768619695130806,42.755,1.5625
2025-10-27,1660.9456250000003,2222.5737500000005,0.7473073165738594,126.53999999999999,1.5
2025-10-28,1373.9831907894736,1891.0315855263161,0.7265786575463591,100.0075,1.5
2025-10-29,1225.580171052632,1471.684315789474,0.8327738210590215,74.70750000000001,1.5
2025-10-30,1727.445177631579,2281.1214210526314,0.757278925044877,117.9325,1.5
2025-10-31,461.8802236842107,1175.4896578947373,0.3929258080512786,64.44500000000002,1.5
2025-11-01,793.2777500000003,1396.976263157895,0.5678534209355705,77.42750000000001,1.5
2025-11-02,951.48390131579,1118.4428750000002,0.8507219479723449,71.74499999999999,1.5
2025-11-03,310.3902434210529,646.5691973684214,0.4800572694838562,88.53999999999999,1.5
2025-11-04,2535.3455921052628,2749.4060526315798,0.9221430169176248,124.175,1.5
2025-11-05,1359.784171052632,1651.843638157895,0.8231918201222955,85.41,1.5
2025-11-06,1290.342657894737,1293.5449605263163,0.9975243978916075,70.55499999999999,1.5
2025-11-07,1616.9019736842106,1629.1032236842102,0.9925104500300438,89.73499999999999,1.5
2025-11-08,352.5862697368424,534.5720000000002,0.6595674104458188,42.56,1.5
2025-11-09,302.0987500000001,444.07375000000025,0.6802895915374416,37.485,0.95
2025-11-10,775.4815723684214,1148.6396907894741,0.6751303986678568,74.005,1.5
2025-11-11,883.8948881578954,1197.9156249999999,0.737860722167219,68.38749999999999,1.5
2025-11-12,1105.3057500000002,1209.5963092105267,0.9137806899571359,58.46,1.5
2025-11-13,2236.9236710526316,2450.090546052632,0.9129963276894253,125.80250000000001,1.5
2025-11-14,605.6315657894736,774.4334210526317,0.7820318045756368,59.69749999999999,1.5
2025-11-15,699.4848750000002,769.4786250000002,0.9090374342757085,53.6425,0.95
2025-11-16,457.71237500000007,520.423,0.8795006658045476,43.7,0.95
2025-11-17,782.8003750000007,1059.1972500000004,0.739050611205798,55.670000000000016,1.5
2025-11-18,1219.7042434210525,1255.1355197368428,0.9717709555991062,73.9425,1.5
2025-11-19,871.2462236842108,936.7738421052637,0.9300496923848887,53.485000000000014,1.5
2025-11-20,1424.129032894737,1550.275611842106,0.9186295791640069,89.03499999999998,1.5
2025-11-21,2501.863960526316,3269.0280855263163,0.7653234830264586,161.685,1.5
2025-11-22,244.7541907894739,570.8534407894733,0.42875136296101873,39.08749999999999,1.5
2025-11-23,205.71587499999987,234.79212499999994,0.8761617324260765,22.9125,0.95
2025-11-24,2373.275125,3014.033125000001,0.7874084413057004,193.42000000000002,1.5
2025-11-25,4059.37025,4840.472960526317,0.8386309112981005,277.21500000000003,0.95
2025-11-26,2676.9937171052643,4020.828342105265,0.6657816472969889,206.28500000000003,1.5
